id,link,title,
745,Revealator-制作元素进入视口产生动画的jQuery插件,http://www.htmleaf.com/jQuery/jquery-tools/jquery-path.html, 
746,Sticky Header-兼容IE8的页面顶部固定jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201601113009.html, 
747,Gallerybox-全屏响应式jQuery图片画廊插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201601103006.html, 
748,兼容IE8的响应式网格瀑布流布局jQuery插件,http://www.htmleaf.com/jQuery/pubuliuchajian/201601093003.html, 
749,基于Bootstrap3的Checkbox元素美化jQuery插件,http://www.htmleaf.com/jQuery/Form/201601083000.html, 
750,jQuery和CSS3炫酷垂直固定侧边栏导航菜单特效,http://www.htmleaf.com/jQuery/Menu-Navigation/201601082998.html, 
751,fsBanner-实用的网站响应式Banner手风琴插件,http://www.htmleaf.com/jQuery/Accordion/201601072995.html, 
752,Newsticker-兼容IE8的jQuery滚动新闻插件,http://www.htmleaf.com/jQuery/Layout-Interface/201601062991.html, 
753,简单实用的Bootstrap3表单验证插件,http://www.htmleaf.com/jQuery/Form/201601062989.html, 
754,ekko-lightbox | 基于Bootstrap3的lightBox图片画廊插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201601052986.html, 
755,lightslider-支持移动触摸的轻量级jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201601052984.html, 
756,简单时尚的jQuery倒计时插件,http://www.htmleaf.com/jQuery/Layout-Interface/201601032979.html, 
757,支持移动触摸的Material Design风格点击波特效jQue,http://www.htmleaf.com/jQuery/Buttons-Icons/201601012974.html, 
758,ImageViewer-仿谷歌图片缩放和平移图片预览jQuery插,http://www.htmleaf.com/jQuery/Image-Effects/201512312970.html, 
759,带提示音的jQuery消息提示框插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201512302968.html, 
760,神奇的透视效果jQuery图片放大镜插件,http://www.htmleaf.com/jQuery/Image-Effects/201512302966.html, 
761,非常简单的云彩飘动效果jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201512292964.html, 
762,基于Bootstrap3所见即所得的jQuery文本编辑器插件,http://www.htmleaf.com/jQuery/Layout-Interface/201512282959.html, 
763,基于Bootstrap3的滚动监听（Scrollspy）jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201512272957.html, 
764,Tabulator-基于jQuery UI的实用表格插件,http://www.htmleaf.com/jQuery/Table/201512262954.html, 
765,Ratyli-简单的jQuery星级评分插件,http://www.htmleaf.com/jQuery/Rating-Star-Rating/201512252949.html, 
766,Slippry-现代时尚的jQuery响应式幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201512242946.html, 
767,创意星球大战样式jQuery水平进度条插件,http://www.htmleaf.com/jQuery/Layout-Interface/201512242944.html, 
768,placeholder.js-可在浏览器端生成占位图片的js插件,http://www.htmleaf.com/jQuery/Image-Effects/201512232940.html, 
769,简单实用的Bootstrap隐藏滑动侧边栏插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201512222937.html, 
770,ScrollReveal-元素随页面滚动产生动画的js插件,http://www.htmleaf.com/jQuery/Layout-Interface/201512212932.html, 
771,基于CSS路径剪裁和背景混合模式的炫酷js幻灯片特,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201512212930.html, 
772,jQuery仿3D效果三联切换旋转木马插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201512202928.html, 
773,Tabs样式单页多图jQuery轮播图插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201512192923.html, 
774,基于Bootstrap的jQuery右键上下文菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201512192921.html, 
775,Air Datepicker|跨浏览器jQuery日期选择器插件,http://www.htmleaf.com/jQuery/Calendar-Date-Time-picker/201512182919.html, 
776,ui-choose|列表选择jQuery美化插件,http://www.htmleaf.com/jQuery/Form/201512182916.html, 
777,支持30+种类型幻灯片|轮播图|旋转木马的强大jQ,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201512152906.html, 
778,jQuery和CSS3堆叠卡片样式导航菜单特效,http://www.htmleaf.com/jQuery/Menu-Navigation/201512142901.html, 
779,Visor Carousel|兼容Bootstrap3的jQuery旋转木马插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201512132898.html, 
780,仿Google Photos纯javascript图片画廊插件,http://www.htmleaf.com/jQuery/Image-Effects/201512122895.html, 
781,京东双12年终盛宴雪花飞舞3D视觉特效,http://www.htmleaf.com/jQuery/Layout-Interface/201512112892.html, 
782,支持移动端的响应式jQuery焦点图插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201512102889.html, 
783,jQuery和CSS3类似PPT的演讲稿幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201512102887.html, 
784,支持移动触摸的网页版PDF格式文件阅读器插件,http://www.htmleaf.com/jQuery/Layout-Interface/201512082877.html, 
785,纯JavaScript可调节大小的拆分视图面板插件,http://www.htmleaf.com/jQuery/Layout-Interface/201512072872.html, 
786,letItSnow.js | 简单的网页飘雪特效jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201512062870.html, 
787,基于Bootstrap3的带记事功能的全年日历插件,http://www.htmleaf.com/jQuery/Calendar-Date-Time-picker/201512052867.html, 
788,Material Design风格分层显示动画jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201512042862.html, 
789,jRCarousel | jQuery响应式3D旋转木马插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201512032857.html, 
790,基于Bootstrap3的隐藏滑动侧边栏插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201512022852.html, 
791,简单漂亮的jQuery计时器插件,http://www.htmleaf.com/jQuery/Layout-Interface/201512012849.html, 
792,轻量级响应式jQuery打字机特效插件,http://www.htmleaf.com/jQuery/Text-Link-Effects/201512012847.html, 
793,PicCarousel.js|简单的jQuery旋转木马插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201511302842.html, 
794,可生成循环流程图表的jQuery插件,http://www.htmleaf.com/jQuery/Chart/201511292839.html, 
795,仿Instagram头部固定跟随滚动特效jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201511282835.html, 
796,简单实用的jQuery响应式表格插件,http://www.htmleaf.com/jQuery/Table/201511272832.html, 
797,类似幻灯片效果的水平时间轴特效插件,http://www.htmleaf.com/jQuery/Layout-Interface/201511272830.html, 
798,带图片倒影的jQuery响应式3D旋转木马插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201511262825.html, 
799,notie.js|简单的纯JavaScript消息提示插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201511242817.html, 
800,基于HTML5 SVG的跨设备jQuery图表插件,http://www.htmleaf.com/jQuery/Chart/201511242815.html, 
801,超酷jQuery 3D旋转木马效果轮播图插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201511232812.html, 
802,简单实用且功能齐全的jQuery分页插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201511202805.html, 
803,实用jQuery和CSS3圆形弹性伸缩导航菜单,http://www.htmleaf.com/jQuery/Menu-Navigation/201511192800.html, 
804,PhotoSwipe.js|支持移动手机的纯js图片画廊插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201511172792.html, 
805,Material Design风格实用Tabs选项卡,http://www.htmleaf.com/jQuery/Tabs/201511152785.html, 
806,支持移动设备带缩略图的jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201511112770.html, 
807,纯JavaScript响应式图片幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201511102767.html, 
808,轻量级跨平台的jQuery响应式导航菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201511092764.html, 
809,jQuery超酷页面树叶飘落装饰特效插件,http://www.htmleaf.com/jQuery/Layout-Interface/201511082759.html, 
810,jQuery和CSS3单页倾斜分割布局幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201511062754.html, 
811,简单实用的jQuery图片放大镜插件,http://www.htmleaf.com/jQuery/Image-Effects/201511062752.html, 
812,HTML5文件上传组件美化jQuery插件,http://www.htmleaf.com/jQuery/Form/201511052749.html, 
813,基于Bootstrap3的响应式网格图片画廊插件,http://www.htmleaf.com/jQuery/Layout-Interface/201511042744.html, 
814,Material Design风格返回顶部jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201511022734.html, 
815,Vmc Slider | 带多种过渡特效的jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201510312729.html, 
816,支持移动设备触摸手势的jQuery图片裁剪插件,http://www.htmleaf.com/jQuery/Image-Effects/201510292721.html, 
817,基于Masonry瀑布流的全屏预览图片画廊插件,http://www.htmleaf.com/jQuery/pubuliuchajian/201510282715.html, 
818,简单实用的jQuery全屏背景视觉差特效,http://www.htmleaf.com/jQuery/shijuecha/201510272713.html, 
819,可将radio按钮和checkbox转换为开关按钮的jQuery插件,http://www.htmleaf.com/jQuery/Buttons-Icons/201510272711.html, 
820,支持移动手机的简洁jQuery图片LightBox插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201510262709.html, 
821,适合移动手机使用的jQuery响应式滚动新闻插件,http://www.htmleaf.com/jQuery/Layout-Interface/201510262707.html, 
822,带放大镜效果的jQuery商品橱窗插件,http://www.htmleaf.com/jQuery/Image-Effects/201510232698.html, 
823,精美时尚的jQuery动态仪表盘插件,http://www.htmleaf.com/jQuery/Layout-Interface/201510202686.html, 
824,jQuery自动轮播旋转木马插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201510182681.html, 
825,基于Bootstrap3的简单柱状图表插件,http://www.htmleaf.com/jQuery/Chart/201510172678.html, 
826,仿Ken Burns效果jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201510172676.html, 
827,jQuery文章章节平滑切换过渡动画特效,http://www.htmleaf.com/jQuery/Layout-Interface/201510152670.html, 
828,实现元素漂浮在水面特效的jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201510152668.html, 
829,可拖拽文件的jQuery文件上传控件美化插件,http://www.htmleaf.com/jQuery/Form/201510142663.html, 
830,实现背景图片镜头模糊特效的jQuery插件,http://www.htmleaf.com/jQuery/Image-Effects/201510132661.html, 
831,简洁实用的jQuery手风琴插件,http://www.htmleaf.com/jQuery/Accordion/201510122659.html, 
832,jQuery仿Android样式扁平风格图标插件,http://www.htmleaf.com/jQuery/Buttons-Icons/201510112657.html, 
833,jQuery超酷3D网格照片墙动画特效,http://www.htmleaf.com/jQuery/Image-Effects/201510092648.html, 
834,简单的多级垂直手风琴下拉列表菜单,http://www.htmleaf.com/jQuery/Accordion/201510082646.html, 
835,jQuery和CSS3折叠卡片式下拉列表框特效,http://www.htmleaf.com/jQuery/Form/201510032642.html, 
836,基于Animate.css的炫酷jQuery消息通知框插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201510022640.html, 
837,15种精美鼠标滑过图片标题动画特效jQuery插件,http://www.htmleaf.com/jQuery/Image-Effects/201509302636.html, 
838,仿windows资源管理器风格的jQuery复选框美化插件,http://www.htmleaf.com/jQuery/Form/201509292633.html, 
839,实用的jQuery多层图片视觉差互动特效插件,http://www.htmleaf.com/jQuery/shijuecha/201509292631.html, 
840,5种超炫jQuery和CSS3响应式弹出层图片画廊特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201509282629.html, 
841,7种时尚的文件上传表单域美化特效,http://www.htmleaf.com/jQuery/Form/201509272625.html, 
842,基于jQueryUI的炫酷3D立体滑块特效,http://www.htmleaf.com/jQuery/Form/201509242614.html, 
843,仿windows10开始菜单的下拉导航菜单特效,http://www.htmleaf.com/jQuery/Menu-Navigation/201509232610.html, 
844,简单实用的jQuery响应式网格瀑布流布局插件,http://www.htmleaf.com/jQuery/pubuliuchajian/201509222604.html, 
845,可将Loading指示器相对于容器绝对居中的jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201509212602.html, 
846,跨浏览器的jQuery表单浮动标签插件,http://www.htmleaf.com/jQuery/Form/201509212600.html, 
847,Windows8样式的消息提示框jQuery插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201509202598.html, 
848,简单实用的垂直手风琴滑动菜单列表特效,http://www.htmleaf.com/jQuery/Accordion/201509192591.html, 
849,jQuery和CSS3仿Apple TV海报背景视觉差特效,http://www.htmleaf.com/jQuery/shijuecha/201509182587.html, 
850,兼容IE8的精美jQuery模态确认框插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201509172585.html, 
851,基于Bootstrap的响应式可伸展的网格布局系统,http://www.htmleaf.com/jQuery/Layout-Interface/201509172583.html, 
852,基于Bootstrap3的轻量级大型导航菜单,http://www.htmleaf.com/jQuery/Menu-Navigation/201509162579.html, 
853,移动优先的响应式侧边栏导航菜单界面设计,http://www.htmleaf.com/jQuery/Menu-Navigation/201509152576.html, 
854,draggabilly | 功能强大的拖动拖拽元素插件,http://www.htmleaf.com/jQuery/Layout-Interface/201509142570.html, 
855,带多种过渡动画的响应式jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201509132566.html, 
856,简单实用的jQuery左侧固定侧边栏插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201509122561.html, 
857,简单实用的鼠标滑过图片遮罩层动画jQuery插件,http://www.htmleaf.com/jQuery/Image-Effects/201509112559.html, 
858,Protip | 功能强大的jQuery Tooltip插件,http://www.htmleaf.com/jQuery/Tooltips/201509102553.html, 
859,jQuery页面滚动元素进入视口发生动画特效插件,http://www.htmleaf.com/jQuery/Layout-Interface/201509092547.html, 
860,基于Canvas的简单实用的jQuery水球图表插件,http://www.htmleaf.com/jQuery/Chart/201509092545.html, 
861,时尚的圆形进度条样式的jQuery倒计时插件,http://www.htmleaf.com/jQuery/Layout-Interface/201509072537.html, 
862,简单实用的jQuery FAQ手风琴特效,http://www.htmleaf.com/jQuery/Accordion/201509072535.html, 
863,可拖拽的谷歌样式纯javascript模态窗口插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201509062530.html, 
864,简单实用的轻量级jQuery评分插件,http://www.htmleaf.com/jQuery/Rating-Star-Rating/201509062528.html, 
865,jQuery实用表单文件域美化插件,http://www.htmleaf.com/jQuery/Form/201509052525.html, 
866,多用途响应式jQuery视频和图片画廊插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201509042521.html, 
867,跨浏览器响应式Tabs选项卡jQuery插件,http://www.htmleaf.com/jQuery/Tabs/201509042519.html, 
868,jQuery功能强大的图片查看器插件,http://www.htmleaf.com/jQuery/Image-Effects/201509032517.html, 
869,适合移动手机使用的jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201509032515.html, 
870,基于jQueryUI的商品添加到购物车动画特效,http://www.htmleaf.com/jQuery/Layout-Interface/201509022512.html, 
871,纯javascript实用多级目录树结构插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201509022508.html, 
872,带各种百叶窗过渡效果的jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201509012503.html, 
873,纯javascript轻量级可嵌套的隐藏侧边栏插件,http://www.htmleaf.com/jQuery/Layout-Interface/201508312501.html, 
874,移动优先的纯javascript幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201508312499.html, 
875,实用输入域表情符号选择器jQuery插件,http://www.htmleaf.com/jQuery/Form/201508312497.html, 
876,jQuery和CSS3堆叠式Tab选项卡界面设计,http://www.htmleaf.com/jQuery/Tabs/201508302495.html, 
877,jQuery和CSS3全屏整页切换过渡动画特效,http://www.htmleaf.com/jQuery/Layout-Interface/201508292491.html, 
878,jQuery轻量级响应式LightBox图片画廊插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201508282489.html, 
879,jQuery炫酷鼠标滑过菜单高亮菜单项动画特效,http://www.htmleaf.com/jQuery/Layout-Interface/201508272480.html, 
880,基于Bootstrap网格系统的可折叠侧边栏特效,http://www.htmleaf.com/jQuery/Layout-Interface/201508252472.html, 
881,实用的产品图片360度旋转jQuery插件,http://www.htmleaf.com/jQuery/Image-Effects/201508252470.html, 
882,纯javascript简单实用的仪表盘插件,http://www.htmleaf.com/jQuery/Layout-Interface/201508242467.html, 
883,可制作谷歌样式图片画廊的纯js插件,http://www.htmleaf.com/jQuery/Image-Effects/201508242465.html, 
884,Bootstrap谷歌Material Design风格日期时间选择器,http://www.htmleaf.com/jQuery/Calendar-Date-Time-picker/201508232459.html, 
885,可实现响应式图片懒加载的js插件,http://www.htmleaf.com/jQuery/Image-Effects/201508222455.html, 
886,简单的翻页式jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201508212452.html, 
887,带38种动画过渡效果的炫酷jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201508192441.html, 
888,带视觉差效果的垂直全屏整页滚动特效,http://www.htmleaf.com/jQuery/shijuecha/201508192439.html, 
889,Material Design风格组合按钮变形动画特效,http://www.htmleaf.com/jQuery/Buttons-Icons/201508182436.html, 
890,可自定义刻度动画的jQuery进度条插件,http://www.htmleaf.com/jQuery/Layout-Interface/201508182434.html, 
891,支持键盘控制的扁平风格水平滑动Tab选项卡,http://www.htmleaf.com/jQuery/Tabs/201508162423.html, 
892,Parallax.js|强大的javascript视觉差特效引擎,http://www.htmleaf.com/jQuery/shijuecha/201508152419.html, 
893,带视觉差效果可互动的背景粒子动画特效,http://www.htmleaf.com/jQuery/shijuecha/201508152417.html, 
894,FlexSlider|功能强大的响应式jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201508152415.html, 
895,纯js和CSS3炫酷自动幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201508142409.html, 
896,基于Bootstrap的网格式jQuery文本编辑器,http://www.htmleaf.com/jQuery/Layout-Interface/201508132405.html, 
897,超赞的CSS3和jQuery手风琴面板界面设计,http://www.htmleaf.com/jQuery/Accordion/201508112396.html, 
898,基于Three.js的360X180度全景图预览插件,http://www.htmleaf.com/jQuery/Image-Effects/201508112394.html, 
899,jQuery和CSS3炫酷3D图片视觉差特效,http://www.htmleaf.com/jQuery/shijuecha/201508102388.html, 
900,支持任何DOM元素的实用jQuery跑马灯插件,http://www.htmleaf.com/jQuery/Text-Link-Effects/201508102386.html, 
901,适合移动手机使用的隐藏滑动侧边栏插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201508092381.html, 
902,jQuery实用LED样式计时器|倒计数器插件,http://www.htmleaf.com/jQuery/Text-Link-Effects/201508082377.html, 
903,基于Animate.css的jQuery全屏幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201508082375.html, 
904,基于Bootstrap3的响应式Offcanvas菜单界面布局,http://www.htmleaf.com/jQuery/Menu-Navigation/201508072372.html, 
905,可创建漂亮动态背景特效的jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201508072370.html, 
906,jQuery超酷3D包装盒封面旋转特效,http://www.htmleaf.com/jQuery/Image-Effects/201508062363.html, 
907,支持多种动画特效的响应式jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201508052361.html, 
908,跨浏览器模态窗口|对话框|提示框插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201508052359.html, 
909,jQuery和CSS3炫酷全屏3D旋转幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201508042357.html, 
910,简单实用的jQuery颜色选择器插件,http://www.htmleaf.com/jQuery/Color-Picker/201508042355.html, 
911,6种炫酷的鼠标滑过图片显示遮罩层特效,http://www.htmleaf.com/jQuery/Image-Effects/201508032349.html, 
912,实现固定表头和可排序的jQuery表格插件,http://www.htmleaf.com/jQuery/Table/201508032347.html, 
913,jQuery和CSS3超炫旋转环状菜单特效,http://www.htmleaf.com/jQuery/Menu-Navigation/201508012340.html, 
914,简单的HTML元素发音音频特效jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201508012338.html, 
915,jQuery全屏背景图片无限循环缩放动画特效,http://www.htmleaf.com/jQuery/Image-Effects/201508012336.html, 
916,Material Design风格的人物信息介绍卡片,http://www.htmleaf.com/jQuery/Layout-Interface/201507312332.html, 
917,最小的响应式动态网格瀑布流布局js插件,http://www.htmleaf.com/jQuery/pubuliuchajian/201507312330.html, 
918,jQuery可最大化和最小化的多级导航菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201507302326.html, 
919,jQuery多重图片无限循环动画特效,http://www.htmleaf.com/jQuery/Image-Effects/201507302324.html, 
920,简单的跑马灯式滚动新闻jQuery插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201507292319.html, 
921,超酷堆叠图片切换展示jQuery插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201507292317.html, 
922,基于Bootstrap 2的大型导航菜单特效,http://www.htmleaf.com/jQuery/Menu-Navigation/201507282313.html, 
923,jQuery推拉式3D隐藏侧边栏菜单特效,http://www.htmleaf.com/jQuery/Menu-Navigation/201507282311.html, 
924,基于TweenMax的鼠标互动背景视觉差特效,http://www.htmleaf.com/jQuery/shijuecha/201507272308.html, 
925,超大图片全屏动态展示js插件,http://www.htmleaf.com/jQuery/Image-Effects/201507272306.html, 
926,纯js轻量级tooltips工具提示插件,http://www.htmleaf.com/jQuery/Tooltips/201507272304.html, 
927,可将任意图片转换为拼图游戏的jQuery插件,http://www.htmleaf.com/jQuery/Image-Effects/201507262299.html, 
928,跨浏览器响应式滚动条美化jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201507252296.html, 
929,可生成自动滚动背景图像的jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201507252294.html, 
930,Material Design风格多级下拉列表菜单,http://www.htmleaf.com/jQuery/Accordion/201507242289.html, 
931,多列网格样式下拉列表框美化jQuery插件,http://www.htmleaf.com/jQuery/Form/201507232285.html, 
932,全屏响应式分步式用户调查问卷表单设计,http://www.htmleaf.com/jQuery/Form/201507232283.html, 
933,jQuery自定义页面加载loading指示器插件,http://www.htmleaf.com/jQuery/Layout-Interface/201507232281.html, 
934,可生成各种桌面和移动设备模型的jQuery插件,http://www.htmleaf.com/jQuery/Image-Effects/201507222277.html, 
935,jQuery响应式图片轮播旋转展示插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201507222275.html, 
936,响应式手机App样式隐藏侧边栏特效插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201507212270.html, 
937,可为HTML元素添加精美粒子动画效果的jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201507212268.html, 
938,jQuery和CSS3简单的3D旋转木马插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201507202261.html, 
939,仿Battle.net超酷loading进度条特效,http://www.htmleaf.com/jQuery/Layout-Interface/201507192259.html, 
940,可滑动触摸的jQuery隐藏侧边栏菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201507192257.html, 
941,单幅图片带平滑动画效果的jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201507182253.html, 
942,jQuery简单实用的圆形进度条插件,http://www.htmleaf.com/jQuery/Chart/201507182251.html, 
943,基于jQuery UI的仿PhotoShop界面屏幕标尺插件,http://www.htmleaf.com/jQuery/Layout-Interface/201507162240.html, 
944,基于Bootstrap的轻量级弹出提示框插件,http://www.htmleaf.com/jQuery/Tooltips/201507162238.html, 
945,jQuery响应式人物角色介绍展示插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201507152233.html, 
946,jwtextureswim-可制作背景图片动画的jQuery插件,http://www.htmleaf.com/jQuery/Image-Effects/201507142226.html, 
947,基于Bootstrap 3的精美jQuery计算器插件,http://www.htmleaf.com/jQuery/Layout-Interface/201507142224.html, 
948,带CSS3动画过渡效果的jQuery模态窗口插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201507132220.html, 
949,支持移动手机的多功能响应式jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201507132218.html, 
950,validate.js | 强大纯javascript表单验证插件,http://www.htmleaf.com/jQuery/Form/201507122213.html, 
951,超逼真的魔兽世界Tooltip提示框样式,http://www.htmleaf.com/jQuery/Tooltips/201507102204.html, 
952,实现Bootstrap下拉列表框鼠标滑过时打开的jQuery插,http://www.htmleaf.com/jQuery/Menu-Navigation/201507102202.html, 
953,时尚响应式侧边栏布局和切换页面动画特效,http://www.htmleaf.com/jQuery/Layout-Interface/201507102200.html, 
954,高仿真的Ubuntu控制台键入和输出指令动画特效,http://www.htmleaf.com/jQuery/Layout-Interface/201507092195.html, 
955,谷歌Material design风格隐藏侧边栏特效,http://www.htmleaf.com/jQuery/Menu-Navigation/201507082190.html, 
956,内置36种DOM元素动画的jQuery响应式布局插件,http://www.htmleaf.com/jQuery/Layout-Interface/201507082188.html, 
957,基于Bootstrap仿Github样式下拉列表框插件,http://www.htmleaf.com/jQuery/Form/201507082186.html, 
958,实现逐字逐句显示文字的jQuery插件,http://www.htmleaf.com/jQuery/Text-Link-Effects/201507072182.html, 
959,带全屏缩放功能的创意3D幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201507072180.html, 
960,jQuery炫酷图片碎片拼图动画特效插件,http://www.htmleaf.com/jQuery/Image-Effects/201507062175.html, 
961,简单实用的jQuery响应式垂直时间轴插件,http://www.htmleaf.com/jQuery/Layout-Interface/201507062173.html, 
962,超逼真的控制台打字jQuery特效,http://www.htmleaf.com/jQuery/Text-Link-Effects/201507052169.html, 
963,高性能的jQuery/Zepto 3D旋转木马插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201507052167.html, 
964,简单的jQuery响应式手风琴特效,http://www.htmleaf.com/jQuery/Accordion/201507042163.html, 
965,跨浏览器磨砂效果背景图片模糊特效,http://www.htmleaf.com/jQuery/Image-Effects/201507042161.html, 
966,jQuery和CSS3超炫查找质数3D动画特效,http://www.htmleaf.com/jQuery/Text-Link-Effects/201507032156.html, 
967,jQuery和CSS3手机APP功能界面切换特效,http://www.htmleaf.com/jQuery/Layout-Interface/201507022152.html, 
968,移动优先的jQuery响应式图片画廊插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201507022148.html, 
969,jQuery响应式隐藏滑动侧边栏插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201507012143.html, 
970,jQuery网页背景灯光闪烁特效,http://www.htmleaf.com/jQuery/Layout-Interface/201506302136.html, 
971,跨浏览器和兼容手机浏览器的全屏页面切换js插件,http://www.htmleaf.com/jQuery/Layout-Interface/201506292131.html, 
972,非常实用的js全屏右键菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201506292129.html, 
973,jQuery强大的模态对话框|消息框|Lightbox插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201506292127.html, 
974,jQuery创意loading文字动画特效,http://www.htmleaf.com/jQuery/Text-Link-Effects/201506282125.html, 
975,jQuery响应式水平滚动旋转木马插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201506282123.html, 
976,7种HTML5 Figure图片字幕标题特效,http://www.htmleaf.com/jQuery/Image-Effects/201506282121.html, 
977,jQuery和CSS3超绚丽的3D星空动画特效,http://www.htmleaf.com/jQuery/Layout-Interface/201506272119.html, 
978,基于animate.css的响应式jQuery轮播图插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201506272115.html, 
979,jQuery创意响应式两栏滚动幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201506262108.html, 
980,基于Bootstrap简单实用的tags标签插件,http://www.htmleaf.com/jQuery/Form/201506252104.html, 
981,jQuery和CSS3价格表和结账表单切换动画特效,http://www.htmleaf.com/jQuery/Form/201506252102.html, 
